Movie_id,Popularity
860352,4.9176
49849,4.5345
4538,3.6398
1012201,4.8059
619918,4.3295
86283,3.9909
659,4.8334
1370,5.4932
4553,5.0196
360814,3.8778
724209,4.5443
37430,5.2816
1640,4.9095
1309129,3.674
417870,5.647
10054,4.9303
739547,3.6007
1323409,3.4666
1170608,4.4527
1299046,4.4945
458576,4.6286
12289,3.8217
615677,4.6237
511987,4.8192
4824,4.1927
634524,3.8526
301502,5.617
852448,3.8787
1444,4.4414
11283,5.1688
536115,4.6169
341287,4.6978
67789,4.1033
8488,4.1612
1409218,4.3631
961077,4.7731
46407,4.2114
974036,5.0775
9373,4.3137
9753,4.8479
1371347,3.4616
35019,4.4898
429351,4.1537
126963,5.6074
58233,5.2397
6637,5.7661
46529,4.3542
20662,5.6985
959558,4.8261
72545,4.6797
20453,5.8316
8321,4.5278
397469,3.8689
144625,3.8537
527641,4.7638
649401,4.4354
832075,4.0846
1284460,5.0196
17581,5.7214
32924,5.2803
97630,5.6985
812225,6.0477
1640,4.9095
780609,4.7963
727293,3.0998
125225,4.5574
10054,4.9303
570480,5.6979
12289,3.8217
78962,4.3246
4824,4.1927
600354,6.2532
916192,4.3905
1444,4.4414
211672,4.319
11283,5.1688
851925,4.3172
1423983,3.1462
8488,4.1612
509967,5.229
974931,3.831
639798,5.0853
51739,4.4299
446807,4.7109
115580,4.2162
87818,4.8723
77930,4.1426
13511,4.3014
619,5.4416
12201,3.5335
11212,4.0511
13785,3.3724
1316147,4.7363
11220,4.9536
587996,5.3298
480853,4.496
278540,4.4078
527261,3.9644
13009,4.2812
338952,4.9354
2055,3.9658
881,6.1815
11130,4.6205
41630,5.6564
829,5.7665
544,4.3711
583,4.4233
1580,5.3752
987400,4.5904
259694,4.1762
1404791,4.5548
1033177,3.5745
524635,4.4084
570480,5.6979
353575,4.8176
1537690,3.5138
2302,4.6274
331962,4.3763
504056,4.1014
364689,5.7789
10208,4.6368
11362,4.8875
5825,4.3998
570480,5.6979
78962,4.3246
600354,6.2532
1844,6.2726
916192,4.3905
211672,4.319
851925,4.3172
1624,5.2404
1423983,3.1462
1082195,3.5238
7980,5.7079
509967,5.229
974931,3.831
1278853,3.9064
1630155,3.3818
11130,4.6205
1104845,6.8188
35044,4.8935
37094,5.3829
57621,3.5852
315011,4.6726
2758,6.1505
1127767,3.8915
125225,4.5574
50723,4.9689
50791,3.6896
1145221,3.8249
758323,5.8677
1029281,4.0049
978796,4.1794
85889,5.3688
592834,4.5946
848058,4.6163
10623,4.4732
764841,4.5091
350499,4.7751
318245,3.7545
1903,4.6397
848058,4.6163
10623,4.4732
764841,4.5091
350499,4.7751
318245,3.7545
450829,4.2351
1903,4.6397
1587,5.4284
400160,5.7536
9344,4.8765
280180,4.0604
1574,4.1023
9800,5.3402
161495,4.4173
454640,4.3265
298,4.3497
1048241,4.3819
309299,4.9403
1181107,5.3259
1315986,4.399
1228891,4.2568
32629,4.5017
389015,5.0441
1277988,4.1652
1353328,4.0378
824,3.5921
27726,4.286
14869,5.1818
10222,5.272
799379,5.1663
1597646,3.9056
8916,4.9973
705861,3.771
9482,4.9673
126963,5.6074
117,6.4607
399174,5.9715
47964,5.0942
1284460,5.0196
1126336,4.4523
1360,3.9229
31867,4.2763
1297953,4.0633
1160981,4.3319
6439,5.0271
1307300,3.9423
17809,4.2911
28297,4.4718
11522,4.1129
46146,4.3584
1210732,3.9304
