Movie_id,Popularity
1559,4.1628
278774,3.4062
974024,3.9908
11351,3.7168
1244872,2.7523
537946,3.3813
10052,4.4765
455942,3.3301
37786,4.3776
715253,3.8643
437068,4.3738
293828,3.7891
701554,3.6774
229273,3.6682
1212705,3.1899
463602,4.2696
28028,3.6641
430354,4.349
16617,3.588
482373,3.4748
97361,3.6505
82881,3.8706
15128,3.4647
11660,4.1436
51447,3.7422
42348,3.2682
376261,3.8175
11009,4.2051
42424,3.7863
14805,4.1182
1210132,3.2892
919355,3.4559
974950,4.8367
130989,2.9246
35721,3.5157
1246470,3.4932
4909,4.0799
926606,3.9366
167032,3.4318
1179141,3.0105
284162,3.2882
97361,3.6505
489418,4.2762
429455,2.4914
826,3.3255
1541,4.1775
192102,4.133
5651,3.7193
850839,3.3495
53064,4.6056
25990,3.0709
29556,3.3653
80303,4.0417
721625,4.0793
8963,4.3302
85186,3.6082
37645,4.8743
1151244,4.2652
10843,3.7002
13497,3.5484
672816,3.7552
301337,3.8086
188222,3.6513
998898,3.6916
10323,4.3154
805327,3.0314
11460,3.1454
241554,4.6253
1293167,3.7301
1183188,3.4785
169881,4.3947
831395,3.5829
55372,3.6643
348327,3.0707
1280468,3.6328
134374,4.9779
1261333,3.2296
36685,3.6349
1252106,3.753
1491,4.9198
352364,3.5411
1389255,5.2111
1175873,3.8988
379085,3.0828
550104,2.8611
286724,3.2478
319920,3.847
113464,3.5963
54000,3.5056
8698,4.3908
41243,3.3157
663558,4.423
429200,4.7374
409396,3.1306
726759,4.3129
399057,4.7871
280217,3.9646
80278,4.7777
61964,3.8321
1372059,4.2024
81878,3.9842
49158,4.6044
1318917,3.5442
10575,4.1751
21882,4.2601
36630,4.3137
31610,3.4539
118098,3.6906
255709,7.9718
744274,3.5019
370009,3.4597
480434,4.0917
10642,3.8181
643215,4.0486
1244039,2.8761
1007878,3.1618
381890,3.7973
1310906,3.7412
174678,3.6353
1512647,4.0274
77780,3.7339
1633107,2.4989
227365,3.3484
396179,3.3868
301228,3.3932
848494,4.1628
78318,3.6842
62583,3.5746
518068,3.7146
10630,3.8009
1464029,3.1649
297656,3.5128
277615,3.4255
658997,3.389
457526,3.3106
70627,3.5686
96,3.2893
612244,3.2403
391443,3.4219
21481,3.4036
20678,4.129
11153,3.6588
21135,3.9056
664593,3.1478
1048923,3.2635
1056841,3.2753
646453,3.5955
118663,4.018
682683,3.3562
272220,3.3644
412380,3.6829
433498,5.0988
39787,4.0359
14117,3.0563
663260,4.4225
511809,4.7321
336455,3.903
264867,4.0364
1113151,2.8335
391757,3.7185
324558,4.1443
1832,3.6229
193777,3.6625
468806,3.9251
284552,3.4206
260615,3.5467
353118,3.5652
37345,3.1853
628443,3.3542
1265623,4.0519
457,3.7653
295448,3.6426
2212,3.8536
301807,3.7089
278079,3.4047
261966,3.3282
12225,4.0302
30289,3.8723
693,4.2051
756,3.8154
932738,3.4216
450001,4.2058
1100099,5.5712
353047,3.5737
535736,3.1774
940139,4.7348
1226406,3.4246
716273,2.3582
662546,3.8839
927342,4.3387
327160,4.1739
520318,4.2194
12254,3.7179
517987,3.5366
1040892,4.4336
1027389,3.5826
74626,3.6823
18754,10.7154
24499,2.928
623715,3.3338
172349,3.7375
68728,4.3566
60935,4.4124
8095,5.3202
1147400,4.6251
352024,3.8144
9572,2.8549
492,3.331
4485,3.5767
1738,3.9738
852696,3.744
10771,3.3135
338947,3.9041
17097,3.5517
952394,3.2057
218898,3.9274
568620,4.253
38199,4.1489
1493,4.383
1491,4.9198
10947,3.9357
282672,3.9426
74725,4.3413
184936,2.9545
83542,4.1961
38051,3.9537
80303,4.0417
74008,3.6098
1018317,3.2392
522681,3.7828
12088,3.7132
8386,3.6317
43260,4.3964
707610,3.8339
9594,4.2509
11287,3.4152
10410,3.9935
835113,4.5978
21778,3.9041
10725,3.4575
9285,3.2036
514999,3.5403
109451,3.9114
494974,4.525
416901,3.4536
461615,3.689
12395,2.9849
230179,4.7729
1811,3.707
90283,4.1778
78318,3.6842
47645,3.6488
10218,4.0155
45691,3.3649
2241,3.9588
49958,4.4619
85446,3.7965
1280468,3.6328
381890,3.7973
1029634,3.3803
762430,4.9403
65997,3.9827
628443,3.3542
12548,4.2658
1392930,3.1095
68422,3.6704
707610,3.8339
1395724,4.3109
450647,3.531
222380,3.688
1085108,3.3615
801688,3.8025
23759,4.2513
944865,3.8034
505177,5.5881
567965,3.9386
451925,3.9068
173737,3.1624
29095,3.1467
1479178,3.5213
892930,3.7133
490,4.1637
1248188,3.876
54028,3.3581
1018317,3.2392
476968,5.1301
253412,6.126
209629,3.5702
663124,4.4484
831815,3.2007
45824,3.4339
757725,4.6381
3600,3.903
389639,3.5533
9029,3.1243
44113,3.7796
138735,3.6694
1251717,4.0903
396232,3.7648
1817,2.8917
10780,4.3788
50197,3.5547
1037264,3.2001
26715,3.5311
143651,3.4885
266856,5.2308
1174128,3.4709
370464,3.7644
1152569,3.9969
498214,3.8299
68,3.7887
402632,2.4398
1045931,4.4212
290024,3.4781
123324,3.6386
5176,3.7463
21873,3.3067
1598,5.5347
1791,4.3863
119903,3.5215
322506,3.2654
729248,3.187
16351,3.6797
376261,3.8175
143914,3.2773
153104,4.7941
323478,3.3095
489166,3.9582
1172265,3.8857
620249,4.8325
529014,3.4043
311971,3.4316
323478,3.3095
597389,3.3185
652242,3.4617
12706,4.1802
9471,3.5595
1360838,3.7391
27945,3.9518
98894,2.9896
375290,3.4619
118098,3.6906
574489,3.5296
606154,3.7376
1992,4.3185
372758,3.3324
153104,4.7941
783427,3.4255
1085108,3.3615
10134,3.9576
760774,6.3008
991754,2.9935
335117,3.7775
470808,3.4254
58595,4.652
1217585,3.25
84217,4.0951
209251,4.0273
542792,3.1048
9280,3.8893
437342,3.1723
1522126,4.1956
8068,4.7802
222621,3.2642
14174,4.1936
411784,3.0878
114090,4.0827
2135,3.4605
24123,3.3892
386022,3.7741
1168577,2.8644
619730,3.823
421561,3.0342
934139,3.3824
1249423,3.7781
415675,3.9949
7350,3.5227
725228,4.216
2300,4.2144
305638,3.8122
268241,3.5411
1248188,3.876
1355941,2.8502
505329,3.911
167032,3.4318
320392,3.1647
144802,3.6987
16516,3.5589
39850,4.1999
57782,4.0323
29291,3.8195
961323,3.7592
129518,3.7056
1367,4.475
125112,3.3888
112473,3.6837
1887,4.3987
724238,3.1112
845885,3.3843
1624131,2.1225
139038,4.0716
13737,3.9862
525554,4.2172
1229730,4.2101
1262773,2.3991
373226,3.1727
13363,3.5769
386813,4.0689
199,3.5497
664593,3.1478
16143,3.3915
9399,3.8412
112456,3.4298
11395,3.5745
9374,3.7192
440431,3.2414
248670,3.3056
1921,5.3463
74626,3.6823
36685,3.6349
443398,3.6019
44683,2.9181
1151244,4.2652
112039,3.4416
1515120,3.4131
490,4.1637
794,3.0619
185273,3.7047
489166,3.9582
1406,3.0745
380936,3.236
370097,3.7574
334533,4.6259
305470,3.7644
441130,3.7138
228973,3.361
416494,3.113
5825,4.3998
9645,3.5554
9885,3.3635
87421,6.0082
606569,3.6218
1485104,3.7014
1048177,3.2501
502033,3.9304
12761,4.3321
42341,3.7629
1243650,3.5879
371176,3.6916
102428,3.5527
931349,3.6567
955916,4.4768
415132,3.5804
307344,4.4749
1177450,3.2115
9313,4.3909
55784,3.8179
150,3.8124
9882,4.2281
10603,4.027
1452,4.2586
284320,3.3052
225747,3.1769
1371,3.8992
42194,3.5994
235866,2.9469
548,3.7721
475964,3.6686
1261543,3.5227
160311,3.6708
907,3.2749
18191,3.6538
309503,3.7224
698818,3.1111
273895,3.3952
718058,3.1602
1450379,2.5139
47808,3.8978
1305194,3.1661
814785,3.8697
498402,3.6872
336543,3.6819
25676,3.5477
23056,4.022
1738,3.9738
8418,3.2184
581734,4.1527
295127,4.0794
86828,2.9884
9256,3.845
818,3.9955
971968,4.5779
837997,3.5479
408272,3.2886
15014,3.2384
515248,4.0607
770906,5.0411
9374,3.7192
62764,3.7502
599,5.1191
379686,5.1366
11529,4.0154
2976,3.8811
10599,3.6141
110490,3.1452
1476292,3.571
506558,3.6397
63706,3.3884
583406,4.3429
330112,3.2986
13291,3.9352
126003,3.0546
1907,4.673
1356070,3.5126
723148,3.6459
8202,3.9634
180853,3.0454
17609,4.5251
39850,4.1999
1288445,3.7705
297304,3.5493
2757,3.4876
64687,3.1188
381002,3.6313
11202,2.8816
477185,3.2868
1027867,3.0511
24070,4.1595
282672,3.9426
273417,3.1131
2163,4.1591
274862,4.1164
397567,4.2883
483184,4.2062
424488,4.162
637847,3.7146
192671,3.5418
58531,3.1515
6278,4.2786
11186,4.1573
441744,3.8952
607426,3.2333
443398,3.6019
1217048,3.5954
138,3.2993
11551,3.8908
31011,4.8324
39283,3.2794
450647,3.531
371865,3.1324
442303,3.0735
23196,3.7633
235546,3.481
326057,3.1543
1313330,3.6524
57825,3.5864
672322,4.6839
15259,3.8851
10423,3.659
7840,4.5149
31985,3.3578
106747,3.7979
44251,3.5892
49370,5.4399
320392,3.1647
193610,3.4461
464733,3.6485
58680,3.8179
3782,4.298
937735,2.0278
109091,4.4647
59962,3.6365
297304,3.5493
291541,3.2375
68,3.7887
225747,3.1769
458675,3.5178
53064,4.6056
178476,3.8306
1290287,3.9534
212778,3.4631
493955,3.5163
47327,4.0268
644495,5.0634
151476,2.5105
89708,3.5152
74777,3.583
659954,3.9601
481773,3.103
197516,2.9021
1114035,3.63
933490,4.2246
438799,4.0146
73290,3.5123
1078249,3.5817
82881,3.8706
663,3.6785
627725,5.4926
1141489,4.0893
763762,2.9601
395883,3.2264
456974,2.9081
9466,3.6645
2749,4.0229
51384,2.9786
386022,3.7741
364223,3.4362
1599,3.5514
11845,5.4845
261023,4.9465
98491,3.4656
8913,4.4037
687259,4.7861
257094,3.2414
744276,4.5451
665135,3.8519
511078,3.7128
2310,4.4191
1356236,3.7976
2085,4.0314
207270,3.0144
85667,2.9037
10601,3.1461
410685,3.381
14147,3.188
642208,4.1495
923,3.3969
1044741,3.9387
104866,3.037
879538,3.6798
14411,3.6156
243688,2.7904
837997,3.5479
724238,3.1112
8277,3.8063
1073609,3.3307
10836,3.252
502403,2.6746
4148,5.028
510583,3.721
210422,2.47
42002,2.8366
1026743,3.4739
606569,3.6218
1179521,2.7307
19724,3.1726
1468057,4.1511
17830,3.9209
11483,3.098
70670,4.5547
1311844,3.3154
9383,3.9148
892432,3.675
44859,3.4064
26798,3.5651
43275,3.9549
13333,4.6545
8055,5.1699
1015333,3.8122
303991,3.5891
15017,3.1213
82703,4.0096
12221,3.3798
11113,3.7958
14125,3.109
575769,3.6346
79890,3.1446
492807,3.5247
1272948,3.4891
534102,3.1551
18480,4.3269
4518,4.157
1410,3.3356
98106,3.7261
505177,5.5881
723148,3.6459
688,3.9189
17609,4.5251
193610,3.4461
3021,3.3805
1046758,3.0297
1092,2.8394
14579,2.95
1907,4.673
9431,3.0686
447759,3.553
9312,5.0605
96153,2.7516
222621,3.2642
527449,3.1292
77174,3.8153
37797,4.691
19724,3.1726
300168,3.8085
89656,3.7029
11886,3.5107
695429,3.3814
1125885,3.0677
291541,3.2375
347203,3.2244
258152,3.7532
1244872,2.7523
916405,3.7505
344120,3.6431
45202,3.6635
259937,3.0329
535581,3.4833
1530127,3.8676
646207,4.7181
28080,3.2995
1241320,3.8894
1068607,3.076
412924,3.8774
63447,3.607
1638465,3.8633
15186,3.1214
72241,3.3313
42691,3.1912
562446,4.277
85665,2.9297
59087,3.5987
10776,3.2503
198375,4.5818
46667,3.6054
17455,2.7382
592798,3.466
15671,3.6248
2990,3.7527
976830,3.9095
198375,4.5818
46667,3.6054
17455,2.7382
592798,3.466
15671,3.6248
2990,3.7527
976830,3.9095
66039,3.2369
367195,4.0164
663870,2.7207
508807,3.1375
568091,4.655
10327,4.0815
49517,3.843
670461,3.2117
750591,3.3018
397511,3.82
289426,3.5693
676685,3.2285
10045,3.9665
15196,3.8861
817758,4.1659
2300,4.2144
353616,3.3757
12242,4.1501
52520,4.6233
838240,4.2662
4944,3.811
178476,3.8306
925113,3.7541
44865,4.9469
47645,3.6488
1061990,3.643
296918,3.1985
26123,3.1591
2636,4.1254
10771,3.3135
25562,2.8179
7350,3.5227
820007,3.7423
296918,3.1985
26123,3.1591
2636,4.1254
10771,3.3135
25562,2.8179
7350,3.5227
820007,3.7423
320147,3.4775
278774,3.4062
35689,2.9867
149870,4.6577
1130818,3.4664
458305,2.7534
505329,3.911
233470,4.3479
1218637,3.5975
590223,3.4453
13197,3.7293
50072,3.3265
17796,3.6616
137116,4.3848
574489,3.5296
54493,3.3907
1285669,3.1595
405362,3.079
33339,3.1393
782936,4.5004
928115,3.2599
227700,3.649
743232,3.7402
1518121,3.827
380593,3.3067
46645,3.3546
537946,3.3813
3034,3.9512
2470,3.8011
62676,3.5758
4176,4.3655
9056,3.2815
45050,4.026
614479,3.683
460275,3.164
296918,3.1985
96333,3.6275
11022,3.3102
10629,3.2942
173737,3.1624
84511,3.092
48391,3.2711
1623,3.9519
1026377,3.358
209251,4.0273
680734,3.5719
1039757,3.5481
955916,4.4768
11451,3.5823
830764,3.9551
810851,3.3549
13815,3.3876
653,2.9735
10590,3.5788
429589,3.0487
137116,4.3848
574489,3.5296
54493,3.3907
182338,3.2313
1285669,3.1595
1425045,4.1084
824436,3.6607
445962,3.6767
33339,3.1393
782936,4.5004
845111,4.6319
928115,3.2599
743232,3.7402
1518121,3.827
380593,3.3067
46645,3.3546
537946,3.3813
3034,3.9512
12493,4.8193
133557,2.8508
216919,3.5555
72913,3.7266
257088,4.2187
151960,3.6814
645886,4.6702
1127674,3.3949
749266,3.2828
11309,3.1913
22500,3.4139
47697,3.3588
18739,3.2105
988078,4.896
1599090,3.5519
57201,4.612
10055,3.5841
933131,4.6237
25426,3.2678
116570,3.4262
48391,3.2711
135663,3.2015
1088615,4.4733
475354,3.3695
10974,3.4906
380587,3.3903
1027014,3.1264
658754,3.4075
462272,3.579
13855,4.7052
453133,3.0896
16143,3.3915
6279,3.9304
398222,2.8287
39209,3.7679
501902,3.242
137094,4.5388
74663,3.1383
280511,3.3105
733064,3.1973
491641,3.1001
55534,3.4589
523518,3.3924
29601,3.0092
61579,5.4326
362579,3.1637
76656,3.3956
926424,3.0746
114296,3.9197
1259983,3.1354
343807,3.3497
45691,3.3649
783427,3.4255
733066,3.7363
625568,4.2948
382748,3.4935
38921,3.1558
1355941,2.8502
1092,2.8394
148451,2.9858
86337,3.16
407624,3.6898
766319,3.0699
699111,3.4082
12636,3.3003
616820,5.8743
37943,3.3887
54655,3.2023
2698,3.5158
618405,3.6226
1006026,3.5418
16129,3.7315
1261501,4.0419
458353,3.906
23966,3.7499
1144443,4.9727
1051486,3.57
415842,4.3706
18126,4.1184
547500,2.9022
466476,3.5061
37632,3.4506
493838,3.335
197521,3.1659
455476,3.4189
1005793,3.2894
64530,3.6229
1339676,3.2504
277558,3.4374
1552485,3.7792
408540,3.2647
1729,4.3998
214722,3.5851
505192,4.8488
117017,3.5241
695511,3.6618
618420,3.486
1078763,2.9701
1185652,3.2419
71204,3.2383
51110,3.7538
6795,3.717
2133,4.5558
1113583,3.6939
1022017,3.3154
1102533,3.4945
227973,3.6703
1209217,3.9255
1047408,2.9268
98640,3.295
123103,3.1185
739990,3.9146
452016,3.9191
455942,3.3301
347608,3.0638
62132,3.3754
768117,3.3725
361597,3.1835
575219,3.3005
10061,2.9244
496915,3.3676
1118824,3.1909
757312,2.3138
48636,3.273
11107,3.3238
